business_name	business_address	business_city	business_state	business_postal_code	business_latitude	business_longitude	business_phone_number	inspection_id	inspection_date	inspection_score	inspection_type	violation_id	violation_description	risk_category
GLENEAGLES GOLF COURSE AT M P	2100 SUNNYDALE Ave	San Francisco	CA	94134	37.714351	-122.424419		4184_20161122	2017-11-22	96.0	Routine - Unscheduled	4184_20161122_103161	Low risk vermin infestation	Low Risk
Bobo Drinks	245 Jefferson St	San Francisco	CA	94133				88389_20161013	2017-10-13		New Construction			
Ashley's Cafe	4454 California St	San Francisco	CA	94118	37.784976	-122.465169	+14155836269	62057_20170713	2017-07-13	66.0	Routine - Unscheduled	62057_20170713_103147	Inadequate ventilation or lighting	Low Risk
Anar Restaurant Persian Cuisine LLC	937 Harrison St	San Francisco	CA	94107				88764_20161215	2017-12-15		New Ownership	88764_20161215_103142	Unclean nonfood contact surfaces	Low Risk
Chez Maman	401 Gough St	San Francisco	CA	94102	37.776889	-122.423039	+14155908177	69110_20161011	2017-10-11	88.0	Routine - Unscheduled	69110_20161011_103144	Unapproved or unmaintained equipment or utensils	Low Risk
Cafe Prague	424 Merchant St	San Francisco	CA	94111	37.795398	-122.400944		57552_20161116	2017-11-16	70.0	Routine - Unscheduled	57552_20161116_103133	Foods not protected from contamination	Moderate Risk
7-ELEVEN #20473	2222 TARAVAL St	San Francisco	CA	94116	37.742448	-122.490032		4665_20170316	2017-03-16		Complaint			
CAFE ROCCO	1131 FOLSOM St	San Francisco	CA	94103	37.776127	-122.408602		2995_20151113	2017-11-13	71.0	Routine - Unscheduled	2995_20151113_103114	High risk vermin infestation	High Risk
Tawara	2193 Mission St	San Francisco	CA	94110			+14155283306	93973_20171229	2017-12-29		New Ownership - Followup			
La Promenade Cafe	3643 Balboa St	San Francisco	CA	94121			+14155226063	75678_20180220	2017-02-20	88.0	Routine - Unscheduled	75678_20180220_103124	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk
CHATZ	301 ARKANSAS St	San Francisco	CA	94107	37.762334	-122.398416		424_20171201	2017-12-01		Reinspection/Followup			
Golden Boy Pizza	542 Green St	San Francisco	CA	94133	37.799648	-122.408033		847_20160517	2017-05-17	87.0	Routine - Unscheduled	847_20160517_103109	Unclean or unsanitary food contact surfaces	High Risk
Domino's #8421	5200 Geary Blvd	San Francisco	CA	94118			+14155383030	85924_20170620	2017-06-20	90.0	Routine - Unscheduled	85924_20170620_103150	Improper or defective plumbing	Low Risk
Cafe Bellini	865 MARKET St C45	San Francisco	CA	94103	37.784317	-122.407563	+14155341075	744_20160624	2017-06-24	90.0	Routine - Unscheduled	744_20160624_103121	Inadequate procedures or records for time as a public health control	Moderate Risk
Xanath Ice Cream	951 Valencia St	San Francisco	CA	94110	37.757693	-122.421136		32733_20180214	2017-02-14	94.0	Routine - Unscheduled	32733_20180214_103150	Improper or defective plumbing	Low Risk
Cafe Francisco	2161 Powell St	San Francisco	CA	94133	37.804519	-122.411754		2168_20180129	2017-01-29	94.0	Routine - Unscheduled	2168_20180129_103139	Improper food storage	Low Risk
Fog Harbor Fish House	Pier 39  Space A202	San Francisco	CA	94133	37.80824	-122.410189		3437_20170722	2017-07-22		Complaint Reinspection/Followup			
Gaslamp SF Inc.	1599 Howard St	San Francisco	CA	94103				78835_20170802	2017-08-02	83.0	Routine - Unscheduled	78835_20170802_103149	Wiping cloths not clean or properly stored or inadequate sanitizer	Low Risk
Tenmatsu Grab and Go	336 Kearny St	San Francisco	CA	94108	37.791112	-122.404024		70022_20160331	2017-03-31	74.0	Routine - Unscheduled	70022_20160331_103124	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk
Sultan's Kebab	3915 24th St	San Francisco	CA	94114				95014_20180307	2017-03-07		New Ownership			
JAVA SUPREME	0703 GUERRERO St	San Francisco	CA	94110	37.759934	-122.423553	+14155201832	1243_20171012	2017-10-12	87.0	Routine - Unscheduled	1243_20171012_103142	Unclean nonfood contact surfaces	Low Risk
El Tepa	2198 Folsom St	San Francisco	CA	94110	37.762217	-122.415035		36348_20171205	2017-12-05	90.0	Routine - Unscheduled	36348_20171205_103161	Low risk vermin infestation	Low Risk
Baladie Cafe	337 Kearny St	San Francisco	CA	94108				86138_20170301	2017-03-01	93.0	Routine - Unscheduled	86138_20170301_103103	High risk food holding temperature	High Risk
Hill Top General Store	1398 Leavenworth St	San Francisco	CA	94109				86768_20161202	2017-12-02		New Ownership			
STARBUCKS COFFEE #509	1899 UNION St	San Francisco	CA	94123	37.797713	-122.430336	+14155924049	1116_20171002	2017-10-02		Reinspection/Followup			
Cafe Bello	2885 Diamond St	San Francisco	CA	94131	37.733771	-122.434038		11079_20161128	2017-11-28	92.0	Routine - Unscheduled	11079_20161128_103144	Unapproved or unmaintained equipment or utensils	Low Risk
Turtle Tower Restaurant	645 Larkin St	San Francisco	CA	94109			+14155403333	86829_20171129	2017-11-29	88.0	Routine - Unscheduled	86829_20171129_103149	Wiping cloths not clean or properly stored or inadequate sanitizer	Low Risk
The Dorian	2001 Chestnut St	San Francisco	CA	94123				84619_20180221	2017-02-21	92.0	Routine - Unscheduled	84619_20180221_103131	Moderate risk vermin infestation	Moderate Risk
Da Cafe	407 Clement St	San Francisco	CA	94118				86647_20170517	2017-05-17	72.0	Routine - Unscheduled	86647_20170517_103118	Employee eating or smoking	Moderate Risk
Than Tam II	577 Valencia St.	San Francisco	CA	94103	37.763664	-122.421736		58576_20180213	2017-02-13	77.0	Routine - Unscheduled	58576_20180213_103124	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk
Taqueria Lolita	750 Phelps St	San Francisco	CA	94124			+14155313766	90622_20170522	2017-05-22		Structural Inspection			
CALIFORNIA TENNIS CLUB	1770 Scott St	San Francisco	CA	94115	37.786463	-122.437657		625_20180316	2017-03-16	88.0	Routine - Unscheduled	625_20180316_103131	Moderate risk vermin infestation	Moderate Risk
Cafe New Honolulu	888 Stockton St	San Francisco	CA	94108				82123_20150427	2017-04-27		New Ownership	82123_20150427_103119	Inadequate and inaccessible handwashing facilities	Moderate Risk
GIORGIO'S PIZZA	151 CLEMENT St	San Francisco	CA	94118	37.783073	-122.461009		3218_20170425	2017-04-25	89.0	Routine - Unscheduled	3218_20170425_103144	Unapproved or unmaintained equipment or utensils	Low Risk
Domino's #8421	5200 Geary Blvd	San Francisco	CA	94118			+14155383030	85924_20160929	2017-09-29	84.0	Routine - Unscheduled	85924_20160929_103138	Improper storage use or identification of toxic substances	Low Risk
Weebly Inc	460 Bryant St, Suite 100	San Francisco	CA	94107			+14155373268	90934_20170508	2017-05-08		New Ownership	90934_20170508_103139	Improper food storage	Low Risk
Powell Street Pizza and Pasta	239 Powell St	San Francisco	CA	94102				78749_20170919	2017-09-19	89.0	Routine - Unscheduled	78749_20170919_103124	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk
PRINCESS BAKERY	4617 MISSION St	San Francisco	CA	94112	37.724422	-122.434985		2189_20170925	2017-09-25	77.0	Routine - Unscheduled	2189_20170925_103150	Improper or defective plumbing	Low Risk
Tacos El Gondo	Off The Grid	San Francisco	CA					84338_20161007	2017-10-07	88.0	Routine - Unscheduled	84338_20161007_103119	Inadequate and inaccessible handwashing facilities	Moderate Risk
Mi Tierra Market	2023 MISSION St	San Francisco	CA	94110	37.764665	-122.419558		66961_20160311	2017-03-11	63.0	Routine - Unscheduled	66961_20160311_103132	Improper thawing methods	Moderate Risk
Cha-Ya Restaurant	762 Valencia St	San Francisco	CA	94110	37.760777	-122.421505	+14155257825	69181_20160330	2017-03-30	92.0	Routine - Unscheduled	69181_20160330_103120	Moderate risk food holding temperature	Moderate Risk
Mr. & Mrs. Tea House LLC	544 Clement St	San Francisco	CA	94118				85185_20170104	2017-01-04	88.0	Routine - Unscheduled	85185_20170104_103124	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk
New Garden Restaurant, Inc.	716 Kearny St	San Francisco	CA	94108				71440_20161121	2017-11-21	57.0	Routine - Unscheduled	71440_20161121_103148	No thermometers or uncalibrated thermometers	Low Risk
Pane e Vino Trattoria	1715 UNION St	San Francisco	CA	94123	37.798063	-122.427637	+14155442111	3317_20150611	2017-06-11	90.0	Routine - Unscheduled	3317_20150611_103152	Unclean unmaintained or improperly constructed toilet facilities	Low Risk
Golden Wok	295 B Orizaba Ave	San Francisco	CA	94132			+14155588000	78328_20170801	2017-08-01		Reinspection/Followup			
China Fun Express	211 Kearny St	San Francisco	CA	94108	37.790055	-122.403915		57698_20170322	2017-03-22	87.0	Routine - Unscheduled	57698_20170322_103149	Wiping cloths not clean or properly stored or inadequate sanitizer	Low Risk
KERY MARKET	648 ANDOVER St	San Francisco	CA	94110	37.735714	-122.416775		4584_20150923	2017-09-23	92.0	Routine - Unscheduled	4584_20150923_103120	Moderate risk food holding temperature	Moderate Risk
Mi Tierra Market	2023 MISSION St	San Francisco	CA	94110	37.764665	-122.419558		66961_20160413	2017-04-13		Reinspection/Followup			
As Quoted	3613 Sacramento St	San Francisco	CA	94118				83633_20160411	2017-04-11	89.0	Routine - Unscheduled	83633_20160411_103133	Foods not protected from contamination	Moderate Risk
Alimento	507 Columbus Ave	San Francisco	CA	94133				85097_20160204	2017-02-04		New Ownership			
Yangtze Market	2026 Mission St	San Francisco	CA	94110			+14155552878	82361_20160720	2017-07-20	68.0	Routine - Unscheduled	82361_20160720_103124	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk
Jayhoon Fedaiy	1035 Geary Blvd	San Francisco	CA	94109				76960_20151021	2017-10-21	78.0	Routine - Unscheduled	76960_20151021_103123	Food in poor condition	Moderate Risk
Arsicault Bakery	397 Arguello Blvd	San Francisco	CA	94118			+14158982739	81264_20150429	2017-04-29		New Ownership			
Eli's Hot Dogs	101 Bayshore Blvd	San Francisco	CA	94014			+14155831168	74674_20160121	2017-01-21		Structural Inspection			
Cheesesteak on Clay	653 Clay St	San Francisco	CA	94111				82476_20171117	2017-11-17		Reinspection/Followup	82476_20171117_103143	Inadequate warewashing facilities or equipment	Low Risk
Irving Pizza	928 Geary St	San Francisco	CA	94109	37.786068	-122.418644	+14155367320	62943_20160902	2017-09-02	75.0	Routine - Unscheduled	62943_20160902_103148	No thermometers or uncalibrated thermometers	Low Risk
Mr. Banh Mi	3605 Balboa St	San Francisco	CA	94121			+14155373292	88066_20160831	2017-08-31		New Construction			
Seaglass Restaurant	Pier 15, the Embarcadero	San Francisco	CA	94111				87154_20161027	2017-10-27	88.0	Routine - Unscheduled	87154_20161027_103116	Inadequate food safety knowledge or lack of certified food safety manager	Moderate Risk
La Noisette Café and Deli	1905 Mission St	San Francisco	CA	94103			+14155347930	81484_20170911	2017-09-11	86.0	Routine - Unscheduled	81484_20170911_103124	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk
The Front Porch	65 29th St A	San Francisco	CA	94110	37.743943	-122.421988		21807_20171030	2017-10-30	86.0	Routine - Unscheduled	21807_20171030_103124	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk
Kentucky Fried Chicken	200 Duboce St	San Francisco	CA	94103	37.769758	-122.424782	+14155431613	5150_20160708	2017-07-08	80.0	Routine - Unscheduled	5150_20160708_103147	Inadequate ventilation or lighting	Low Risk
Jelly Donut	3198 24th St	San Francisco	CA	94110	37.752439	-122.41625		38929_20180319	2017-03-19	82.0	Routine - Unscheduled	38929_20180319_103142	Unclean nonfood contact surfaces	Low Risk
CLADDAGH COFFEE	951 Geneva Ave	San Francisco	CA	94112	37.715997	-122.440048		1608_20161209	2017-12-09	94.0	Routine - Unscheduled	1608_20161209_103149	Wiping cloths not clean or properly stored or inadequate sanitizer	Low Risk
Can Tho Coffee Shop	411 Ellis St	San Francisco	CA	94102				83779_20160226	2017-02-26	85.0	Routine - Unscheduled	83779_20160226_103144	Unapproved or unmaintained equipment or utensils	Low Risk
Guang Dong Barbecue Tea House	2191 Irving St	San Francisco	CA	94122			+14155739948	74149_20160524	2017-05-24	85.0	Routine - Unscheduled	74149_20160524_103120	Moderate risk food holding temperature	Moderate Risk
The Dry Dock	2118 Greenwich St	San Francisco	CA	94123	37.799048	-122.435353		57630_20170918	2017-09-18		Reinspection/Followup			
Golden Horse Restaurant	1060 Hyde St	San Francisco	CA	94109				77031_20160930	2017-09-30	68.0	Routine - Unscheduled	77031_20160930_103161	Low risk vermin infestation	Low Risk
Glaze Teriyaki	1946 FILLMORE St	San Francisco	CA	94115	37.787778	-122.433557	+14155779878	71287_20160912	2017-09-12	82.0	Routine - Unscheduled	71287_20160912_103109	Unclean or unsanitary food contact surfaces	High Risk
TAQUERIA CAN-CUN	2288 MISSION St	San Francisco	CA	94110	37.760487	-122.419285	+14155259560	2315_20171106	2017-11-06	80.0	Routine - Unscheduled	2315_20171106_103120	Moderate risk food holding temperature	Moderate Risk
RAILROAD EXPRESSO CAFE	705 \ Blvd	San Francisco	CA	94127	37.731513	-122.45133	+14155334009	994_20160810	2017-08-10	88.0	Routine - Unscheduled	994_20160810_103157	Food safety certificate or food handler card not available	Low Risk
IBERIA CATERING	2850 ALEMANY Blvd	San Francisco	CA	94112	37.712715	-122.451363		5258_20170308	2017-03-08	94.0	Routine - Unscheduled	5258_20170308_103161	Low risk vermin infestation	Low Risk
LA MEJOR BAKERY	3329 24th St	San Francisco	CA	94110	37.752156	-122.41916	+14155720251	5006_20160217	2017-02-17	91.0	Routine - Unscheduled	5006_20160217_103103	High risk food holding temperature	High Risk
Gyro Xpress Mediterranean Cuis	499 Castro St	San Francisco	CA	94114			+14155550352	77558_20161227	2017-12-27	86.0	Routine - Unscheduled	77558_20161227_103124	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk
Shabuway, Men-Oh	5120 GEARY Blvd	San Francisco	CA	94118	37.780674	-122.474243		68808_20160628	2017-06-28	82.0	Routine - Unscheduled	68808_20160628_103120	Moderate risk food holding temperature	Moderate Risk
McCormick & Kuleto's Seafood Restaunt	900 North Point St	San Francisco	CA	94109	37.805427	-122.422854		3054_20170202	2017-02-02	100.0	Routine - Unscheduled			
Pizza Zone & Grill	178 Valencia St	San Francisco	CA	94102	37.779847	-122.418985		38112_20160502	2017-05-02	88.0	Routine - Unscheduled	38112_20160502_103119	Inadequate and inaccessible handwashing facilities	Moderate Risk
Bon Appetit Management Co	1455 Market St 5th Floor	San Francisco	CA	94103				84339_20151202	2017-12-02		New Construction			
Golden River Restaurant	5827 GEARY Blvd	San Francisco	CA	94211	37.780144	-122.48204	+14155665105	71373_20151006	2017-10-06	81.0	Routine - Unscheduled	71373_20151006_103144	Unapproved or unmaintained equipment or utensils	Low Risk
Mrs. Fields Cookies	865 Market St 9000	San Francisco	CA	94103	37.784317	-122.407563	+14155971993	26149_20170928	2017-09-28	82.0	Routine - Unscheduled	26149_20170928_103102	Unclean hands or improper use of gloves	High Risk
MANIVANH THAI RESTAURANT	2732 24th St	San Francisco	CA	94110	37.752968	-122.407062		2418_20150504	2017-05-04		Reinspection/Followup	2418_20150504_103133	Foods not protected from contamination	Moderate Risk
The Cow Hollow Market	3165 STEINER St	San Francisco	CA	94123	37.798624	-122.437525		67276_20160430	2017-04-30	90.0	Routine - Unscheduled	67276_20160430_103145	Improper storage of equipment utensils or linens	Low Risk
Fountain Cafe	50 Post St, Suite B62	San Francisco	CA	94104	37.789064	-122.402861		2870_20161222	2017-12-22	71.0	Routine - Unscheduled	2870_20161222_103102	Unclean hands or improper use of gloves	High Risk
The Irish Bank Bar & Restaurant	10 Mark Ln	San Francisco	CA	94108	37.790324	-122.404774		34814_20160420	2017-04-20	87.0	Routine - Unscheduled	34814_20160420_103103	High risk food holding temperature	High Risk
Starbucks Coffee (Store #9743)	425 Battery St	San Francisco	CA	94111	37.795366	-122.400435		16286_20160304	2017-03-04		New Construction			
GORDO TAQUERIA #6	5450 GEARY Blvd	San Francisco	CA	94121	37.780517	-122.477804		1318_20160108	2017-01-08	88.0	Routine - Unscheduled	1318_20160108_103157	Food safety certificate or food handler card not available	Low Risk
DJ Sushi, Inc.	450 Broadway St	San Francisco	CA	94133				85796_20160927	2017-09-27	84.0	Routine - Unscheduled	85796_20160927_103149	Wiping cloths not clean or properly stored or inadequate sanitizer	Low Risk
Dumpling Kitchen	1935 Taraval St	San Francisco	CA	94116			+14155688938	76942_20170810	2017-08-10	71.0	Routine - Unscheduled	76942_20170810_103108	Contaminated or adulterated food	High Risk
Aunty Vicky's	431 02nd St	San Francisco	CA	94107				85049_20170126	2017-01-26		Structural Inspection			
Club Bottoms Up	4704 Mission	San Francisco	CA	94112	37.72285	-122.436245		19169_20170608	2017-06-08	88.0	Routine - Unscheduled	19169_20170608_103149	Wiping cloths not clean or properly stored or inadequate sanitizer	Low Risk
Green Earth Natural Foods	860 DIVISADERO St	San Francisco	CA	94117	37.777598	-122.438287		7573_20171226	2017-12-26	90.0	Routine - Unscheduled	7573_20171226_103124	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk
Choux	248 Fillmore St	San Francisco	CA	94117				94189_20180208	2017-02-08		New Ownership			
Eastern Bakery Inc	720 Grant Ave	San Francisco	CA	94108	37.793598	-122.406097		9679_20170823	2017-08-23	74.0	Routine - Unscheduled	9679_20170823_103144	Unapproved or unmaintained equipment or utensils	Low Risk
Subway #33355	750 FONT Blvd	San Francisco	CA	94132	37.723054	-122.483612		35786_20170210	2017-02-10	92.0	Routine - Unscheduled	35786_20170210_103120	Moderate risk food holding temperature	Moderate Risk
Red House Bakery	2818 San Bruno Ave	San Francisco	CA	94134	37.72618	-122.403082		65679_20161214	2017-12-14	79.0	Routine - Unscheduled	65679_20161214_103133	Foods not protected from contamination	Moderate Risk
